Romance,Thriller,Sci-Fi,Film-Noir,IMAX,Drama,Comedy,Animation,Mystery,Adventure,Fantasy,Musical,Western,Horror,Action,(no genres listed),Crime,Children,Documentary,War,ratings,arating,movie name
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,Too Big to Fail (2011)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.55,1.65,Takers (2010)
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,My Life as McDull (Mak dau goo si) (2001)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1.65,Zookeeper (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6875,2.0625,Horrible Bosses (2011)
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.633333333,1.9,Cars 2 (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,1.8,Between the Folds (2008)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,2.4,Delhi Belly (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,1.8,Upside Down: The Creation Records Story (2010)
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Monte Carlo (2011)
0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.782,2.346,Harry Potter and the Deathly Hallows: Part 2 (2011)
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.753125,2.259375,Drive (2011)
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.709375,2.128125,Captain America: The First Avenger (2011)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796774194,2.390322581,"Crazy, Stupid, Love. (2011)"
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,One Day (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.725,2.175,"Guard, The (2011)"
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6,1.8,Winnie the Pooh (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,2.1,"Woman, The (2011)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6,1.8,"New One-Armed Swordsman, The (Xin du bi dao) (1971)"
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Mike's New Car (2002)
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.375,0.1125,"Smurfs, The (2011)"
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,1.83,Friends with Benefits (2011)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Paper Birds (Pájaros de papel) (2010)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6,1.8,Blitz (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.15,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,Our Idiot Brother (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,SUBWAYStories: Tales from the Underground (1997)
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,2.1,Death Race 2 (2010)
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.692592593,2.077777778,Rise of the Planet of the Apes (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Terri (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,1.71,"Change-Up, The (2011)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766666667,2.3,"Help, The (2011)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.533333333,1.6,30 Minutes or Less (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,My Afternoons with Margueritte (La tête en friche) (2010)
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9,2.7,Final Destination 5 (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,"Very Harold & Kumar 3D Christmas, A (2011)"
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,1.8,Don't Be Afraid of the Dark (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.65,1.95,Fright Night (2011)
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,Another Earth (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Hesher (2010)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.4,Stake Land (2010)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,"Debt, The (2011)"
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0.15,Colombiana (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,2.7,Bill Cunningham New York (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,"Skin I Live In, The (La piel que habito) (2011)"
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.35,0.105,Conan the Barbarian (2011)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,2.1,Walled In (2009)
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Birdemic: Shock and Terror (2010)
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.733333333,2.2,"Inbetweeners Movie, The (2011)"
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.6,1.8,Red State (2011)
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1,0.03,Pearl Jam Twenty (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.09,I Don't Know How She Does It (2011)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0.09,Shark Night 3D (2011)
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741666667,2.225,Contagion (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776923077,2.330769231,Moneyball (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Neds (2010)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,Cold Fish (Tsumetai nettaigyo) (2010)
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.7,2.1,Phineas and Ferb the Movie: Across the 2nd Dimension (2011)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Northanger Abbey (2007)
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.773913043,2.32173913,"Avengers, The (2012)"
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7625,2.2875,Tinker Tailor Soldier Spy (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866666667,2.6,"Separation, A (Jodaeiye Nader az Simin) (2011)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,"Dangerous Method, A (2011)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745454545,2.236363636,Warrior (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644444444,1.933333333,"Ides of March, The (2011)"
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.9,2.7,Kill List (2011)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.566666667,1.7,Killer Elite (2011)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,2.1,Bellflower (2011)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726315789,2.178947368,50/50 (2011)
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Generation P (2011)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809090909,2.427272727,The Artist (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,Gigi (1949)
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,1.8,BlinkyTM (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,Take Shelter (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,2.1,Three Outlaw Samurai (Sanbiki no samurai) (1964)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,Antonio Gaudí (1985)
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,1.8,Real Steel (2011)
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.55,1.65,Footloose (2011)
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7,2.1,"Thing, The (2011)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Beautiful Boy (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Tyrannosaur (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,Martha Marcy May Marlene (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,We Need to Talk About Kevin (2011)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4,0.12,Behind Enemy Lines II: Axis of Evil (2006)
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.633333333,1.9,"Three Musketeers, The (2011)"
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.678571429,2.035714286,In Time (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Margaret (2011)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Carnage (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757142857,2.271428571,Margin Call (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,2.1,Paranormal Activity 3 (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Puncture (2011)
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Johnny English Reborn (2011)
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7,2.1,Abduction (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,2.1,This Must Be the Place (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,Shame (2011)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,What's Your Number? (2011)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.72,2.16,Headhunters (Hodejegerne) (2011)
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.733333333,2.2,Batman: Year One (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,2.1,Miss Representation (2011)
0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.7125,2.1375,Puss in Boots (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7,2.1,Tower Heist (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,J. Edgar (2011)
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.3,0.09,"Double, The (2011)"
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.7,2.1,"Adventures of Tintin, The (2011)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,Starsuckers (2009)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Tomboy (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,George Harrison: Living in the Material World (2011)
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.75,2.25,Hugo (2011)
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.533333333,1.6,Immortals (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.138,Jack and Jill (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,Into the Abyss (2011)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6,1.8,"Sign of Four, The (1987)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Descendants, The (2011)"
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Like Crazy (2011)
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.52,1.56,"Muppets, The (2011)"
1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.442857143,0.132857143,"Twilight Saga: Breaking Dawn - Part 1, The (2011)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,1.8,War Horse (2011)
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716666667,2.15,"Rum Diary, The (2011)"
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Lifted (2006)
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,2.1,Hipsters (Stilyagi) (2008)
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.15,Another Cinderella Story (2008)
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3,0.09,Bunraku (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,1.74,"Sitter, The (2011)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1.65,Extremely Loud and Incredibly Close (2011)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Play the Game (2009)
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.75,2.25,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994)
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,3,Asterix and the Vikings (Astérix et les Vikings) (2006)
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,Happy Feet Two (2011)
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.03,Arthur Christmas (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,1.8,Violet & Daisy (2011)
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.3,0.09,Bullet to the Head (2012)
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7,2.1,"Expendables 2, The (2012)"
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.75,2.25,"Snowman, The (1982)"
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.687037037,2.061111111,The Hunger Games (2012)
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.798684211,2.396052632,"Dark Knight Rises, The (2012)"
0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.627777778,1.883333333,"Bourne Legacy, The (2012)"
0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0.752631579,2.257894737,Sherlock Holmes: A Game of Shadows (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Coriolanus (2011)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.135,Young Adult (2011)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,New Year's Eve (2011)
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.731818182,2.195454545,Mission: Impossible - Ghost Protocol (2011)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1.98,We Bought a Zoo (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697619048,2.092857143,"Girl with the Dragon Tattoo, The (2011)"
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0.15,"Darkest Hour, The (2011)"
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Last Holiday (1950)
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.06,Alvin and the Chipmunks: Chipwrecked (2011)
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.09,Salvation Boulevard (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,2.2,Friends with Kids (2011)
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,2.7,Girl Walks Into a Bar (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6,1.8,Contraband (2012)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,"Way South, The (De weg naar het zuiden) (1981)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,2.1,Being Elmo: A Puppeteer's Journey (2011)
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.09,Joyful Noise (2012)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,"Iron Lady, The (2011)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Albatross (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9,2.7,"Revenant, The (2009)"
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.76,2.28,Underworld: Awakening (2012)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.583333333,1.75,"Grey, The (2012)"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.633333333,1.9,Man on a Ledge (2012)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Sacrifice (Zhao shi gu er) (2010)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.566666667,1.7,Haywire (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Contact High (2009)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,"Whistleblower, The (2010)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Einstein and Eddington (2008)
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.12,Apollo 18 (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.12,Seeking Justice (2011)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.3,0.09,Red Tails (2012)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,2.7,"Flowers of War, The (Jin líng shí san chai) (2011)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821621622,2.464864865,Intouchables (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.4,0.12,One for the Money (2012)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.55,1.65,"Innkeepers, The (2011)"
1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0.8,2.4,Puss in Boots (Nagagutsu o haita neko) (1969)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.633333333,1.9,Grave Encounters (2011)
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.675,2.025,Chronicle (2012)
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,2.25,"Woman in Black, The (2012)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.06,Woman in Love (Rubbeldiekatz) (2011)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,"Art of Getting By, The (2011)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.85,2.55,All Watched Over by Machines of Loving Grace (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,Dylan Moran: Monster (2004)
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.675,2.025,Safe House (2012)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,1.6,"Vow, The (2012)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,2.58,Louis C.K.: Live at the Beacon Theater (2011)
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7,2.1,Pitfall (Otoshiana) (1962)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9,2.7,Monsieur Lazhar (2011)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,"For a Good Time, Call... (2012)"
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.15,Janie Jones (2010)
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.1,0.03,Journey 2: The Mysterious Island (2012)
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,2.55,Perfect Sense (2011)
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4,0.12,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001)
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,2.1,"Atomic Brain, The (1963)"
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.32,0.096,Ghost Rider: Spirit of Vengeance (2012)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Prayers for Bobby (2009)
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.85,2.55,"Very Potter Musical, A (2009)"
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,"Very Potter Sequel, A (2010)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,Miss Nobody (2010)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8,2.4,"Civil War, The (1990)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Ro.Go.Pa.G. (1963)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)"
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.3,0.09,Mega Shark vs. Crocosaurus (2010)
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6,1.8,Red Hill (2010)
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.12,Mickey's The Prince and the Pauper (1990)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.09,Gone (2012)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4125,0.12375,Project X (2012)
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.62,1.86,Dr. Seuss' The Lorax (2012)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,"Big Year, The (2011)"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.75,2.25,Act of Valor (2012)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,Trailer Park Boys (1999)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.527272727,1.581818182,This Means War (2012)
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.618181818,1.854545455,John Carter (2012)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,Goon (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,"Ledge, The (2011)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.773076923,2.319230769,21 Jump Street (2012)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Jeff, Who Lives at Home (2012)"
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.633333333,1.9,Lockout (2012)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.15,"Snowtown (Snowtown Murders, The) (2011)"
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6,1.8,Space Battleship Yamato (2010)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.82,2.46,Jiro Dreams of Sushi (2011)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.135,Damsels in Distress (2011)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.09,Salmon Fishing in the Yemen (2011)
